NodeLabel, x_undeformed, y_undeformed, z_undeformed, x_deformed, y_deformed, z_deformed
14215, 0.13000, 0.64000, 1.38000, 0.18039, 0.66389, 1.43392
14502, 0.12000, 0.64000, 1.38000, 0.17149, 0.65851, 1.44057
14789, 0.11000, 0.64000, 1.38000, 0.16365, 0.65789, 1.45156
15076, 0.10000, 0.64000, 1.38000, 0.15498, 0.65310, 1.46003
15363, 0.09000, 0.64000, 1.38000, 0.14615, 0.65182, 1.46934
15650, 0.08000, 0.64000, 1.38000, 0.13542, 0.64704, 1.47452
15937, 0.07000, 0.64000, 1.38000, 0.12486, 0.64222, 1.48019
16224, 0.06000, 0.64000, 1.38000, 0.11183, 0.63693, 1.48520
16511, 0.05000, 0.64000, 1.38000, 0.09906, 0.63149, 1.48884
16798, 0.04000, 0.64000, 1.38000, 0.08526, 0.62561, 1.49208
17085, 0.03000, 0.64000, 1.38000, 0.06887, 0.61862, 1.49598
17372, 0.02000, 0.64000, 1.38000, 0.05176, 0.61114, 1.49894
17659, 0.01000, 0.64000, 1.38000, 0.03010, 0.60178, 1.50109
811, 0.00000, 0.64000, 1.38000, 0.00000, 0.59005, 1.50111
423, 0.32000, 0.64000, 1.39000, 0.32343, 0.64203, 1.39012
9048, 0.31000, 0.64000, 1.39000, 0.31404, 0.64256, 1.39041
9335, 0.30000, 0.64000, 1.39000, 0.30486, 0.64314, 1.39055
9622, 0.29000, 0.64000, 1.39000, 0.29582, 0.64354, 1.39081
9909, 0.28000, 0.64000, 1.39000, 0.28697, 0.64490, 1.39142
10196, 0.27000, 0.64000, 1.39000, 0.27801, 0.64580, 1.39187
10483, 0.26000, 0.64000, 1.39000, 0.26924, 0.64677, 1.39267
10770, 0.25000, 0.64000, 1.39000, 0.26094, 0.64765, 1.39379
11057, 0.24000, 0.64000, 1.39000, 0.25228, 0.64835, 1.39437
11344, 0.23000, 0.64000, 1.39000, 0.24528, 0.65041, 1.39680
11631, 0.22000, 0.64000, 1.39000, 0.23746, 0.65143, 1.39832
11918, 0.21000, 0.64000, 1.39000, 0.23000, 0.65256, 1.40083
12205, 0.20000, 0.64000, 1.39000, 0.22316, 0.65384, 1.40323
12492, 0.19000, 0.64000, 1.39000, 0.21634, 0.65566, 1.40583
12779, 0.18000, 0.64000, 1.39000, 0.20975, 0.65822, 1.41046
13066, 0.17000, 0.64000, 1.39000, 0.20447, 0.66185, 1.41531
13353, 0.16000, 0.64000, 1.39000, 0.19871, 0.66239, 1.42146
13640, 0.15000, 0.64000, 1.39000, 0.19276, 0.66371, 1.42912
13927, 0.14000, 0.64000, 1.39000, 0.18725, 0.66489, 1.43590
14214, 0.13000, 0.64000, 1.39000, 0.17966, 0.66297, 1.44383
14501, 0.12000, 0.64000, 1.39000, 0.17120, 0.65961, 1.45155
14788, 0.11000, 0.64000, 1.39000, 0.16414, 0.65824, 1.46155
15075, 0.10000, 0.64000, 1.39000, 0.15550, 0.65431, 1.47114
15362, 0.09000, 0.64000, 1.39000, 0.14527, 0.65099, 1.47895
15649, 0.08000, 0.64000, 1.39000, 0.13528, 0.64640, 1.48376
15936, 0.07000, 0.64000, 1.39000, 0.12444, 0.64153, 1.48923
16223, 0.06000, 0.64000, 1.39000, 0.11164, 0.63680, 1.49496
16510, 0.05000, 0.64000, 1.39000, 0.09930, 0.63125, 1.49842
16797, 0.04000, 0.64000, 1.39000, 0.08434, 0.62541, 1.50185
17084, 0.03000, 0.64000, 1.39000, 0.06979, 0.61881, 1.50612
17371, 0.02000, 0.64000, 1.39000, 0.05194, 0.61080, 1.50857
17658, 0.01000, 0.64000, 1.39000, 0.02970, 0.60134, 1.51111
812, 0.00000, 0.64000, 1.39000, 0.00000, 0.58986, 1.51210
424, 0.32000, 0.64000, 1.40000, 0.32334, 0.64205, 1.40016
9047, 0.31000, 0.64000, 1.40000, 0.31388, 0.64246, 1.40039
9334, 0.30000, 0.64000, 1.40000, 0.30487, 0.64327, 1.40061
9621, 0.29000, 0.64000, 1.40000, 0.29578, 0.64362, 1.40086
9908, 0.28000, 0.64000, 1.40000, 0.28666, 0.64478, 1.40135
10195, 0.27000, 0.64000, 1.40000, 0.27770, 0.64608, 1.40171
10482, 0.26000, 0.64000, 1.40000, 0.26942, 0.64725, 1.40283
10769, 0.25000, 0.64000, 1.40000, 0.26084, 0.64809, 1.40358
11056, 0.24000, 0.64000, 1.40000, 0.25294, 0.64915, 1.40472
11343, 0.23000, 0.64000, 1.40000, 0.24542, 0.65030, 1.40639
11630, 0.22000, 0.64000, 1.40000, 0.23784, 0.65108, 1.40820
11917, 0.21000, 0.64000, 1.40000, 0.23018, 0.65225, 1.41085
12204, 0.20000, 0.64000, 1.40000, 0.22274, 0.65363, 1.41293
12491, 0.19000, 0.64000, 1.40000, 0.21615, 0.65616, 1.41631
12778, 0.18000, 0.64000, 1.40000, 0.20933, 0.65813, 1.42035
13065, 0.17000, 0.64000, 1.40000, 0.20363, 0.66073, 1.42494
13352, 0.16000, 0.64000, 1.40000, 0.19834, 0.66218, 1.43144
13639, 0.15000, 0.64000, 1.40000, 0.19302, 0.66412, 1.43877
13926, 0.14000, 0.64000, 1.40000, 0.18699, 0.66432, 1.44490
14213, 0.13000, 0.64000, 1.40000, 0.17996, 0.66432, 1.45492
14500, 0.12000, 0.64000, 1.40000, 0.17148, 0.66009, 1.46175
14787, 0.11000, 0.64000, 1.40000, 0.16369, 0.65734, 1.47133
15074, 0.10000, 0.64000, 1.40000, 0.15409, 0.65275, 1.48078
15361, 0.09000, 0.64000, 1.40000, 0.14516, 0.65016, 1.48843
15648, 0.08000, 0.64000, 1.40000, 0.13527, 0.64662, 1.49452
15935, 0.07000, 0.64000, 1.40000, 0.12447, 0.64222, 1.50043
16222, 0.06000, 0.64000, 1.40000, 0.11192, 0.63714, 1.50592
16509, 0.05000, 0.64000, 1.40000, 0.09851, 0.63071, 1.50850
16796, 0.04000, 0.64000, 1.40000, 0.08529, 0.62611, 1.51318
17083, 0.03000, 0.64000, 1.40000, 0.06928, 0.61890, 1.51656
17370, 0.02000, 0.64000, 1.40000, 0.05109, 0.61042, 1.51849
17657, 0.01000, 0.64000, 1.40000, 0.02758, 0.60017, 1.52011
813, 0.00000, 0.64000, 1.40000, 0.00000, 0.58906, 1.52001
425, 0.32000, 0.64000, 1.41000, 0.32327, 0.64201, 1.41019
9046, 0.31000, 0.64000, 1.41000, 0.31376, 0.64239, 1.41041
9333, 0.30000, 0.64000, 1.41000, 0.30460, 0.64323, 1.41054
9620, 0.29000, 0.64000, 1.41000, 0.29553, 0.64361, 1.41081
9907, 0.28000, 0.64000, 1.41000, 0.28654, 0.64477, 1.41136
10194, 0.27000, 0.64000, 1.41000, 0.27781, 0.64622, 1.41184
10481, 0.26000, 0.64000, 1.41000, 0.26913, 0.64687, 1.41255
10768, 0.25000, 0.64000, 1.41000, 0.26100, 0.64806, 1.41364
11055, 0.24000, 0.64000, 1.41000, 0.25359, 0.64990, 1.41488
11342, 0.23000, 0.64000, 1.41000, 0.24548, 0.65057, 1.41614
11629, 0.22000, 0.64000, 1.41000, 0.23802, 0.65173, 1.41821
11916, 0.21000, 0.64000, 1.41000, 0.23035, 0.65242, 1.42081
12203, 0.20000, 0.64000, 1.41000, 0.22343, 0.65473, 1.42308
12490, 0.19000, 0.64000, 1.41000, 0.21627, 0.65599, 1.42590
12777, 0.18000, 0.64000, 1.41000, 0.20995, 0.65812, 1.42965
13064, 0.17000, 0.64000, 1.41000, 0.20377, 0.65977, 1.43410
13351, 0.16000, 0.64000, 1.41000, 0.19901, 0.66292, 1.44160
13638, 0.15000, 0.64000, 1.41000, 0.19358, 0.66533, 1.44889
13925, 0.14000, 0.64000, 1.41000, 0.18735, 0.66587, 1.45547
14212, 0.13000, 0.64000, 1.41000, 0.17978, 0.66394, 1.46552
14499, 0.12000, 0.64000, 1.41000, 0.17199, 0.66104, 1.47254
14786, 0.11000, 0.64000, 1.41000, 0.16393, 0.65851, 1.48312
15073, 0.10000, 0.64000, 1.41000, 0.15441, 0.65389, 1.49264
15360, 0.09000, 0.64000, 1.41000, 0.14428, 0.64943, 1.49810
15647, 0.08000, 0.64000, 1.41000, 0.13412, 0.64570, 1.50434
15934, 0.07000, 0.64000, 1.41000, 0.12208, 0.64080, 1.50967
16221, 0.06000, 0.64000, 1.41000, 0.11048, 0.63485, 1.51443
16508, 0.05000, 0.64000, 1.41000, 0.09830, 0.63064, 1.51929
16795, 0.04000, 0.64000, 1.41000, 0.08583, 0.62703, 1.52476
17082, 0.03000, 0.64000, 1.41000, 0.07062, 0.61965, 1.52811
17369, 0.02000, 0.64000, 1.41000, 0.05270, 0.61102, 1.52987
17656, 0.01000, 0.64000, 1.41000, 0.02946, 0.60097, 1.53182
814, 0.00000, 0.64000, 1.41000, 0.00000, 0.58908, 1.53149
426, 0.32000, 0.64000, 1.42000, 0.32327, 0.64206, 1.42011
9045, 0.31000, 0.64000, 1.42000, 0.31383, 0.64237, 1.42036
9332, 0.30000, 0.64000, 1.42000, 0.30464, 0.64298, 1.42050
9619, 0.29000, 0.64000, 1.42000, 0.29552, 0.64359, 1.42081
9906, 0.28000, 0.64000, 1.42000, 0.28665, 0.64444, 1.42137
10193, 0.27000, 0.64000, 1.42000, 0.27796, 0.64576, 1.42199
10480, 0.26000, 0.64000, 1.42000, 0.26958, 0.64741, 1.42264
10767, 0.25000, 0.64000, 1.42000, 0.26114, 0.64808, 1.42347
11054, 0.24000, 0.64000, 1.42000, 0.25308, 0.64936, 1.42461
11341, 0.23000, 0.64000, 1.42000, 0.24520, 0.65113, 1.42649
11628, 0.22000, 0.64000, 1.42000, 0.23763, 0.65198, 1.42836
11915, 0.21000, 0.64000, 1.42000, 0.23035, 0.65330, 1.43033
12202, 0.20000, 0.64000, 1.42000, 0.22286, 0.65459, 1.43282
12489, 0.19000, 0.64000, 1.42000, 0.21587, 0.65545, 1.43596
12776, 0.18000, 0.64000, 1.42000, 0.20947, 0.65721, 1.43975
13063, 0.17000, 0.64000, 1.42000, 0.20276, 0.65843, 1.44382
13350, 0.16000, 0.64000, 1.42000, 0.19772, 0.66272, 1.45156
13637, 0.15000, 0.64000, 1.42000, 0.19198, 0.66466, 1.45884
13924, 0.14000, 0.64000, 1.42000, 0.18650, 0.66427, 1.46591
14211, 0.13000, 0.64000, 1.42000, 0.18150, 0.66532, 1.47574
14498, 0.12000, 0.64000, 1.42000, 0.17331, 0.66254, 1.48287
14785, 0.11000, 0.64000, 1.42000, 0.16482, 0.65909, 1.49257
15072, 0.10000, 0.64000, 1.42000, 0.15606, 0.65539, 1.50271
15359, 0.09000, 0.64000, 1.42000, 0.14563, 0.65094, 1.50859
15646, 0.08000, 0.64000, 1.42000, 0.13437, 0.64510, 1.51326
15933, 0.07000, 0.64000, 1.42000, 0.12379, 0.64171, 1.52041
16220, 0.06000, 0.64000, 1.42000, 0.11200, 0.63662, 1.52735
16507, 0.05000, 0.64000, 1.42000, 0.09948, 0.63208, 1.53057
16794, 0.04000, 0.64000, 1.42000, 0.08582, 0.62618, 1.53470
17081, 0.03000, 0.64000, 1.42000, 0.07106, 0.61932, 1.53861
17368, 0.02000, 0.64000, 1.42000, 0.05133, 0.61022, 1.53985
17655, 0.01000, 0.64000, 1.42000, 0.02705, 0.59950, 1.54116
815, 0.00000, 0.64000, 1.42000, 0.00000, 0.58843, 1.54093
427, 0.32000, 0.64000, 1.43000, 0.32333, 0.64199, 1.43016
9044, 0.31000, 0.64000, 1.43000, 0.31381, 0.64239, 1.43035
9331, 0.30000, 0.64000, 1.43000, 0.30465, 0.64315, 1.43046
9618, 0.29000, 0.64000, 1.43000, 0.29558, 0.64367, 1.43083
9905, 0.28000, 0.64000, 1.43000, 0.28672, 0.64440, 1.43139
10192, 0.27000, 0.64000, 1.43000, 0.27796, 0.64540, 1.43186
10479, 0.26000, 0.64000, 1.43000, 0.26940, 0.64633, 1.43257
10766, 0.25000, 0.64000, 1.43000, 0.26140, 0.64844, 1.43384
11053, 0.24000, 0.64000, 1.43000, 0.25318, 0.64980, 1.43473
11340, 0.23000, 0.64000, 1.43000, 0.24505, 0.65084, 1.43630
11627, 0.22000, 0.64000, 1.43000, 0.23729, 0.65170, 1.43842
11914, 0.21000, 0.64000, 1.43000, 0.22981, 0.65343, 1.44009
12201, 0.20000, 0.64000, 1.43000, 0.22259, 0.65497, 1.44289
12488, 0.19000, 0.64000, 1.43000, 0.21612, 0.65605, 1.44586
12775, 0.18000, 0.64000, 1.43000, 0.20956, 0.65847, 1.44991
13062, 0.17000, 0.64000, 1.43000, 0.20278, 0.65838, 1.45369
13349, 0.16000, 0.64000, 1.43000, 0.19841, 0.66218, 1.46129
13636, 0.15000, 0.64000, 1.43000, 0.19414, 0.66618, 1.46921
13923, 0.14000, 0.64000, 1.43000, 0.18815, 0.66642, 1.47732
14210, 0.13000, 0.64000, 1.43000, 0.18127, 0.66504, 1.48506
14497, 0.12000, 0.64000, 1.43000, 0.17292, 0.66136, 1.49184
14784, 0.11000, 0.64000, 1.43000, 0.16471, 0.65790, 1.50081
15071, 0.10000, 0.64000, 1.43000, 0.15642, 0.65479, 1.51111
15358, 0.09000, 0.64000, 1.43000, 0.14673, 0.64994, 1.51686
15645, 0.08000, 0.64000, 1.43000, 0.13670, 0.64658, 1.52399
15932, 0.07000, 0.64000, 1.43000, 0.12500, 0.64182, 1.52899
16219, 0.06000, 0.64000, 1.43000, 0.11378, 0.63732, 1.53613
16506, 0.05000, 0.64000, 1.43000, 0.10115, 0.63203, 1.53912
16793, 0.04000, 0.64000, 1.43000, 0.08830, 0.62726, 1.54406
17080, 0.03000, 0.64000, 1.43000, 0.07037, 0.61853, 1.54638
17367, 0.02000, 0.64000, 1.43000, 0.05138, 0.60983, 1.54788
17654, 0.01000, 0.64000, 1.43000, 0.02885, 0.60001, 1.55029
816, 0.00000, 0.64000, 1.43000, 0.00000, 0.58826, 1.55061
428, 0.32000, 0.64000, 1.44000, 0.32342, 0.64200, 1.44009
9043, 0.31000, 0.64000, 1.44000, 0.31390, 0.64245, 1.44028
9330, 0.30000, 0.64000, 1.44000, 0.30481, 0.64312, 1.44050
9617, 0.29000, 0.64000, 1.44000, 0.29586, 0.64401, 1.44097
9904, 0.28000, 0.64000, 1.44000, 0.28680, 0.64476, 1.44138
10191, 0.27000, 0.64000, 1.44000, 0.27780, 0.64529, 1.44202
10478, 0.26000, 0.64000, 1.44000, 0.26915, 0.64625, 1.44264
10765, 0.25000, 0.64000, 1.44000, 0.26102, 0.64833, 1.44387
11052, 0.24000, 0.64000, 1.44000, 0.25307, 0.65000, 1.44498
11339, 0.23000, 0.64000, 1.44000, 0.24522, 0.65173, 1.44677
11626, 0.22000, 0.64000, 1.44000, 0.23690, 0.65241, 1.44845
11913, 0.21000, 0.64000, 1.44000, 0.22959, 0.65365, 1.45057
12200, 0.20000, 0.64000, 1.44000, 0.22279, 0.65550, 1.45335
12487, 0.19000, 0.64000, 1.44000, 0.21570, 0.65680, 1.45600
12774, 0.18000, 0.64000, 1.44000, 0.20953, 0.65985, 1.46076
13061, 0.17000, 0.64000, 1.44000, 0.20370, 0.66013, 1.46553
13348, 0.16000, 0.64000, 1.44000, 0.19820, 0.66171, 1.47089
13635, 0.15000, 0.64000, 1.44000, 0.19286, 0.66383, 1.47940
13922, 0.14000, 0.64000, 1.44000, 0.18715, 0.66490, 1.48741
14209, 0.13000, 0.64000, 1.44000, 0.18119, 0.66506, 1.49501
14496, 0.12000, 0.64000, 1.44000, 0.17392, 0.66279, 1.50266
14783, 0.11000, 0.64000, 1.44000, 0.16602, 0.65881, 1.51107
15070, 0.10000, 0.64000, 1.44000, 0.15691, 0.65430, 1.52025
15357, 0.09000, 0.64000, 1.44000, 0.14727, 0.65080, 1.52847
15644, 0.08000, 0.64000, 1.44000, 0.13654, 0.64691, 1.53478
15931, 0.07000, 0.64000, 1.44000, 0.12464, 0.64180, 1.53974
16218, 0.06000, 0.64000, 1.44000, 0.11283, 0.63690, 1.54607
16505, 0.05000, 0.64000, 1.44000, 0.09927, 0.63048, 1.54843
16792, 0.04000, 0.64000, 1.44000, 0.08665, 0.62622, 1.55396
17079, 0.03000, 0.64000, 1.44000, 0.07097, 0.61884, 1.55720
17366, 0.02000, 0.64000, 1.44000, 0.05202, 0.61055, 1.55947
17653, 0.01000, 0.64000, 1.44000, 0.02919, 0.60081, 1.56290
817, 0.00000, 0.64000, 1.44000, 0.00000, 0.58879, 1.56303
429, 0.32000, 0.64000, 1.45000, 0.32351, 0.64215, 1.45005
9042, 0.31000, 0.64000, 1.45000, 0.31408, 0.64250, 1.45029
9329, 0.30000, 0.64000, 1.45000, 0.30492, 0.64316, 1.45050
9616, 0.29000, 0.64000, 1.45000, 0.29580, 0.64371, 1.45089
9903, 0.28000, 0.64000, 1.45000, 0.28671, 0.64458, 1.45136
10190, 0.27000, 0.64000, 1.45000, 0.27771, 0.64524, 1.45198
10477, 0.26000, 0.64000, 1.45000, 0.26915, 0.64622, 1.45274
10764, 0.25000, 0.64000, 1.45000, 0.26072, 0.64758, 1.45354
11051, 0.24000, 0.64000, 1.45000, 0.25301, 0.64980, 1.45495
11338, 0.23000, 0.64000, 1.45000, 0.24487, 0.65114, 1.45672
11625, 0.22000, 0.64000, 1.45000, 0.23765, 0.65336, 1.45868
11912, 0.21000, 0.64000, 1.45000, 0.22995, 0.65372, 1.46064
12199, 0.20000, 0.64000, 1.45000, 0.22298, 0.65581, 1.46347
12486, 0.19000, 0.64000, 1.45000, 0.21631, 0.65773, 1.46630
12773, 0.18000, 0.64000, 1.45000, 0.21080, 0.66085, 1.47189
13060, 0.17000, 0.64000, 1.45000, 0.20477, 0.66181, 1.47643
13347, 0.16000, 0.64000, 1.45000, 0.19824, 0.66219, 1.48102
13634, 0.15000, 0.64000, 1.45000, 0.19285, 0.66359, 1.48917
13921, 0.14000, 0.64000, 1.45000, 0.18691, 0.66396, 1.49698
14208, 0.13000, 0.64000, 1.45000, 0.18161, 0.66572, 1.50547
14495, 0.12000, 0.64000, 1.45000, 0.17516, 0.66401, 1.51329
14782, 0.11000, 0.64000, 1.45000, 0.16727, 0.66083, 1.52324
15069, 0.10000, 0.64000, 1.45000, 0.15743, 0.65481, 1.53120
15356, 0.09000, 0.64000, 1.45000, 0.14629, 0.65052, 1.53918
15643, 0.08000, 0.64000, 1.45000, 0.13613, 0.64673, 1.54545
15930, 0.07000, 0.64000, 1.45000, 0.12551, 0.64343, 1.55124
16217, 0.06000, 0.64000, 1.45000, 0.11310, 0.63784, 1.55704
16504, 0.05000, 0.64000, 1.45000, 0.09999, 0.63158, 1.55971
16791, 0.04000, 0.64000, 1.45000, 0.08790, 0.62743, 1.56532
17078, 0.03000, 0.64000, 1.45000, 0.07166, 0.61982, 1.56897
17365, 0.02000, 0.64000, 1.45000, 0.05117, 0.61078, 1.57074
17652, 0.01000, 0.64000, 1.45000, 0.02881, 0.60074, 1.57307
818, 0.00000, 0.64000, 1.45000, 0.00000, 0.58875, 1.57249
430, 0.32000, 0.64000, 1.46000, 0.32352, 0.64207, 1.46012
9041, 0.31000, 0.64000, 1.46000, 0.31405, 0.64244, 1.46034
9328, 0.30000, 0.64000, 1.46000, 0.30486, 0.64318, 1.46061
9615, 0.29000, 0.64000, 1.46000, 0.29561, 0.64372, 1.46087
9902, 0.28000, 0.64000, 1.46000, 0.28649, 0.64449, 1.46126
10189, 0.27000, 0.64000, 1.46000, 0.27797, 0.64579, 1.46207
10476, 0.26000, 0.64000, 1.46000, 0.26932, 0.64647, 1.46271
10763, 0.25000, 0.64000, 1.46000, 0.26076, 0.64774, 1.46342
11050, 0.24000, 0.64000, 1.46000, 0.25279, 0.64956, 1.46478
11337, 0.23000, 0.64000, 1.46000, 0.24466, 0.65137, 1.46645
11624, 0.22000, 0.64000, 1.46000, 0.23728, 0.65237, 1.46891
11911, 0.21000, 0.64000, 1.46000, 0.22996, 0.65447, 1.47063
12198, 0.20000, 0.64000, 1.46000, 0.22359, 0.65641, 1.47332
12485, 0.19000, 0.64000, 1.46000, 0.21713, 0.65847, 1.47607
12772, 0.18000, 0.64000, 1.46000, 0.21170, 0.66125, 1.48168
13059, 0.17000, 0.64000, 1.46000, 0.20528, 0.66190, 1.48609
13346, 0.16000, 0.64000, 1.46000, 0.19898, 0.66240, 1.49140
13633, 0.15000, 0.64000, 1.46000, 0.19239, 0.66205, 1.49877
13920, 0.14000, 0.64000, 1.46000, 0.18767, 0.66531, 1.50707
14207, 0.13000, 0.64000, 1.46000, 0.18214, 0.66425, 1.51453
14494, 0.12000, 0.64000, 1.46000, 0.17582, 0.66309, 1.52330
14781, 0.11000, 0.64000, 1.46000, 0.16744, 0.65920, 1.53208
15068, 0.10000, 0.64000, 1.46000, 0.15809, 0.65631, 1.54216
15355, 0.09000, 0.64000, 1.46000, 0.14768, 0.65188, 1.54959
15642, 0.08000, 0.64000, 1.46000, 0.13709, 0.64706, 1.55472
15929, 0.07000, 0.64000, 1.46000, 0.12641, 0.64313, 1.56009
16216, 0.06000, 0.64000, 1.46000, 0.11501, 0.63843, 1.56664
16503, 0.05000, 0.64000, 1.46000, 0.10261, 0.63361, 1.57131
16790, 0.04000, 0.64000, 1.46000, 0.08840, 0.62820, 1.57620
17077, 0.03000, 0.64000, 1.46000, 0.07093, 0.61938, 1.57918
17364, 0.02000, 0.64000, 1.46000, 0.05044, 0.61048, 1.58084
17651, 0.01000, 0.64000, 1.46000, 0.02907, 0.60089, 1.58348
819, 0.00000, 0.64000, 1.46000, 0.00000, 0.58881, 1.58284
431, 0.32000, 0.64000, 1.47000, 0.32348, 0.64213, 1.47015
9040, 0.31000, 0.64000, 1.47000, 0.31396, 0.64244, 1.47031
9327, 0.30000, 0.64000, 1.47000, 0.30468, 0.64316, 1.47050
9614, 0.29000, 0.64000, 1.47000, 0.29549, 0.64370, 1.47079
9901, 0.28000, 0.64000, 1.47000, 0.28639, 0.64457, 1.47131
10188, 0.27000, 0.64000, 1.47000, 0.27781, 0.64590, 1.47199
10475, 0.26000, 0.64000, 1.47000, 0.26941, 0.64667, 1.47262
10762, 0.25000, 0.64000, 1.47000, 0.26108, 0.64797, 1.47362
11049, 0.24000, 0.64000, 1.47000, 0.25267, 0.64948, 1.47456
11336, 0.23000, 0.64000, 1.47000, 0.24581, 0.65203, 1.47693
11623, 0.22000, 0.64000, 1.47000, 0.23767, 0.65287, 1.47837
11910, 0.21000, 0.64000, 1.47000, 0.23053, 0.65500, 1.48014
12197, 0.20000, 0.64000, 1.47000, 0.22325, 0.65547, 1.48251
12484, 0.19000, 0.64000, 1.47000, 0.21674, 0.65658, 1.48582
12771, 0.18000, 0.64000, 1.47000, 0.21172, 0.66032, 1.49163
13058, 0.17000, 0.64000, 1.47000, 0.20562, 0.66228, 1.49651
13345, 0.16000, 0.64000, 1.47000, 0.19892, 0.66228, 1.50176
13632, 0.15000, 0.64000, 1.47000, 0.19245, 0.66247, 1.50884
13919, 0.14000, 0.64000, 1.47000, 0.18806, 0.66401, 1.51663
14206, 0.13000, 0.64000, 1.47000, 0.18298, 0.66419, 1.52451
14493, 0.12000, 0.64000, 1.47000, 0.17696, 0.66400, 1.53336
14780, 0.11000, 0.64000, 1.47000, 0.16744, 0.65946, 1.54099
15067, 0.10000, 0.64000, 1.47000, 0.15741, 0.65482, 1.54952
15354, 0.09000, 0.64000, 1.47000, 0.14805, 0.65129, 1.55720
15641, 0.08000, 0.64000, 1.47000, 0.13683, 0.64674, 1.56334
15928, 0.07000, 0.64000, 1.47000, 0.12643, 0.64264, 1.56893
16215, 0.06000, 0.64000, 1.47000, 0.11531, 0.63863, 1.57578
16502, 0.05000, 0.64000, 1.47000, 0.10277, 0.63364, 1.58073
16789, 0.04000, 0.64000, 1.47000, 0.09009, 0.62858, 1.58575
17076, 0.03000, 0.64000, 1.47000, 0.07146, 0.61970, 1.58909
17363, 0.02000, 0.64000, 1.47000, 0.05177, 0.61138, 1.59130
17650, 0.01000, 0.64000, 1.47000, 0.02849, 0.60066, 1.59352
820, 0.00000, 0.64000, 1.47000, 0.00000, 0.58887, 1.59357
432, 0.32000, 0.64000, 1.48000, 0.32347, 0.64212, 1.48011
9039, 0.31000, 0.64000, 1.48000, 0.31392, 0.64247, 1.48023
9326, 0.30000, 0.64000, 1.48000, 0.30464, 0.64309, 1.48037
9613, 0.29000, 0.64000, 1.48000, 0.29548, 0.64357, 1.48082
9900, 0.28000, 0.64000, 1.48000, 0.28634, 0.64460, 1.48117
10187, 0.27000, 0.64000, 1.48000, 0.27792, 0.64574, 1.48195
10474, 0.26000, 0.64000, 1.48000, 0.26946, 0.64682, 1.48275
10761, 0.25000, 0.64000, 1.48000, 0.26095, 0.64798, 1.48350
11048, 0.24000, 0.64000, 1.48000, 0.25318, 0.64950, 1.48487
11335, 0.23000, 0.64000, 1.48000, 0.24551, 0.65140, 1.48663
11622, 0.22000, 0.64000, 1.48000, 0.23745, 0.65286, 1.48794
11909, 0.21000, 0.64000, 1.48000, 0.23082, 0.65538, 1.49019
12196, 0.20000, 0.64000, 1.48000, 0.22372, 0.65613, 1.49228
12483, 0.19000, 0.64000, 1.48000, 0.21689, 0.65705, 1.49565
12770, 0.18000, 0.64000, 1.48000, 0.21123, 0.65953, 1.50126
13057, 0.17000, 0.64000, 1.48000, 0.20540, 0.66123, 1.50612
13344, 0.16000, 0.64000, 1.48000, 0.19877, 0.66156, 1.51151
13631, 0.15000, 0.64000, 1.48000, 0.19409, 0.66316, 1.51935
13918, 0.14000, 0.64000, 1.48000, 0.18890, 0.66477, 1.52755
14205, 0.13000, 0.64000, 1.48000, 0.18319, 0.66539, 1.53560
14492, 0.12000, 0.64000, 1.48000, 0.17440, 0.66141, 1.54209
14779, 0.11000, 0.64000, 1.48000, 0.16580, 0.65821, 1.55060
15066, 0.10000, 0.64000, 1.48000, 0.15781, 0.65530, 1.55983
15353, 0.09000, 0.64000, 1.48000, 0.14896, 0.65277, 1.56751
15640, 0.08000, 0.64000, 1.48000, 0.13752, 0.64700, 1.57201
15927, 0.07000, 0.64000, 1.48000, 0.12675, 0.64376, 1.58027
16214, 0.06000, 0.64000, 1.48000, 0.11387, 0.63729, 1.58484
16501, 0.05000, 0.64000, 1.48000, 0.10234, 0.63318, 1.59076
16788, 0.04000, 0.64000, 1.48000, 0.08709, 0.62669, 1.59369
17075, 0.03000, 0.64000, 1.48000, 0.06952, 0.61898, 1.59828
17362, 0.02000, 0.64000, 1.48000, 0.05174, 0.61113, 1.60091
17649, 0.01000, 0.64000, 1.48000, 0.02953, 0.60105, 1.60346
821, 0.00000, 0.64000, 1.48000, 0.00000, 0.58869, 1.60287
433, 0.32000, 0.64000, 1.49000, 0.32346, 0.64214, 1.49008
9038, 0.31000, 0.64000, 1.49000, 0.31393, 0.64249, 1.49018
9325, 0.30000, 0.64000, 1.49000, 0.30472, 0.64298, 1.49048
9612, 0.29000, 0.64000, 1.49000, 0.29553, 0.64364, 1.49081
9899, 0.28000, 0.64000, 1.49000, 0.28656, 0.64448, 1.49118
10186, 0.27000, 0.64000, 1.49000, 0.27805, 0.64583, 1.49197
10473, 0.26000, 0.64000, 1.49000, 0.26967, 0.64691, 1.49255
10760, 0.25000, 0.64000, 1.49000, 0.26153, 0.64779, 1.49367
11047, 0.24000, 0.64000, 1.49000, 0.25345, 0.64926, 1.49474
11334, 0.23000, 0.64000, 1.49000, 0.24528, 0.65049, 1.49601
11621, 0.22000, 0.64000, 1.49000, 0.23740, 0.65215, 1.49755
11908, 0.21000, 0.64000, 1.49000, 0.23046, 0.65383, 1.49993
12195, 0.20000, 0.64000, 1.49000, 0.22366, 0.65613, 1.50243
12482, 0.19000, 0.64000, 1.49000, 0.21740, 0.65713, 1.50662
